Date,Title,URL,Rating,Stock,Price,Category,Availability,UPC
2024-05-27,On the Road,https://books.toscrape.com/on-the-road-duluoz-legend_40/index.html,3,In stock,32.36,N/A,0,N/A
2024-05-27,Old Records Never Die,https://books.toscrape.com/old-records-never-die-one-mans-quest-for-his-vinyl-and-his-past_39/index.html,2,In stock,55.66,N/A,0,N/A
2024-05-27,Off Sides,https://books.toscrape.com/off-sides-off-1_38/index.html,5,In stock,39.45,N/A,0,N/A
2024-05-27,Of Mice and Men,https://books.toscrape.com/of-mice-and-men_37/index.html,2,In stock,47.11,N/A,0,N/A
2024-05-27,Myriad,https://books.toscrape.com/myriad-prentor-1_36/index.html,4,In stock,58.75,N/A,0,N/A
2024-05-27,My Perfect Mistake,https://books.toscrape.com/my-perfect-mistake-over-the-top-1_35/index.html,2,In stock,38.92,N/A,0,N/A
2024-05-27,"Ms. Marvel, Vol. 1",https://books.toscrape.com/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html,4,In stock,39.39,N/A,0,N/A
2024-05-27,Meditations,https://books.toscrape.com/meditations_33/index.html,2,In stock,25.89,N/A,0,N/A
2024-05-27,Matilda,https://books.toscrape.com/matilda_32/index.html,1,In stock,28.34,N/A,0,N/A
2024-05-27,Lost Among the Living,https://books.toscrape.com/lost-among-the-living_31/index.html,4,In stock,27.70,N/A,0,N/A
2024-05-27,Lord of the Flies,https://books.toscrape.com/lord-of-the-flies_30/index.html,3,In stock,24.89,N/A,0,N/A
2024-05-27,Listen to Me,https://books.toscrape.com/listen-to-me-fusion-1_29/index.html,3,In stock,58.99,N/A,0,N/A
2024-05-27,Kitchens of the Great Midwest,https://books.toscrape.com/kitchens-of-the-great-midwest_28/index.html,5,In stock,57.20,N/A,0,N/A
2024-05-27,Jane Eyre,https://books.toscrape.com/jane-eyre_27/index.html,5,In stock,38.43,N/A,0,N/A
2024-05-27,Imperfect Harmony,https://books.toscrape.com/imperfect-harmony_26/index.html,4,In stock,34.74,N/A,0,N/A
2024-05-27,Icing,https://books.toscrape.com/icing-aces-hockey-2_25/index.html,4,In stock,40.44,N/A,0,N/A
2024-05-27,"Hawkeye, Vol. 1",https://books.toscrape.com/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html,3,In stock,45.24,N/A,0,N/A
2024-05-27,Having the Barbarian's Baby,https://books.toscrape.com/having-the-barbarians-baby-ice-planet-barbarians-75_23/index.html,4,In stock,34.96,N/A,0,N/A
2024-05-27,"Giant Days, Vol. 1",https://books.toscrape.com/giant-days-vol-1-giant-days-1-4_22/index.html,4,In stock,56.76,N/A,0,N/A
2024-05-27,"Fruits Basket, Vol. 1",https://books.toscrape.com/fruits-basket-vol-1-fruits-basket-1_21/index.html,5,In stock,40.28,N/A,0,N/A
2024-05-27,Frankenstein,https://books.toscrape.com/frankenstein_20/index.html,2,In stock,38.00,N/A,0,N/A
2024-05-27,Forever Rockers,https://books.toscrape.com/forever-rockers-the-rocker-12_19/index.html,3,In stock,28.80,N/A,0,N/A
2024-05-27,Fighting Fate,https://books.toscrape.com/fighting-fate-fighting-6_18/index.html,3,In stock,39.24,N/A,0,N/A
2024-05-27,Emma,https://books.toscrape.com/emma_17/index.html,2,In stock,32.93,N/A,0,N/A
2024-05-27,"Eat, Pray, Love",https://books.toscrape.com/eat-pray-love_16/index.html,3,In stock,51.32,N/A,0,N/A
2024-05-27,Deep Under,https://books.toscrape.com/deep-under-walker-security-1_15/index.html,5,In stock,47.09,N/A,0,N/A
2024-05-27,Choosing Our Religion,https://books.toscrape.com/choosing-our-religion-the-spiritual-lives-of-americas-nones_14/index.html,4,In stock,28.42,N/A,0,N/A
2024-05-27,Charlie and the Chocolate Factory,https://books.toscrape.com/charlie-and-the-chocolate-factory-charlie-bucket-1_13/index.html,3,In stock,22.85,N/A,0,N/A
2024-05-27,Charity's Cross,https://books.toscrape.com/charitys-cross-charles-towne-belles-4_12/index.html,1,In stock,41.24,N/A,0,N/A
2024-05-27,Bright Lines,https://books.toscrape.com/bright-lines_11/index.html,5,In stock,39.07,N/A,0,N/A
2024-05-27,Bridget Jones's Diary,https://books.toscrape.com/bridget-joness-diary-bridget-jones-1_10/index.html,1,In stock,29.82,N/A,0,N/A
2024-05-27,Bounty,https://books.toscrape.com/bounty-colorado-mountain-7_9/index.html,4,In stock,37.26,N/A,0,N/A
2024-05-27,Blood Defense,https://books.toscrape.com/blood-defense-samantha-brinkman-1_8/index.html,3,In stock,20.30,N/A,0,N/A
2024-05-27,"Bleach, Vol. 1",https://books.toscrape.com/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html,5,In stock,34.65,N/A,0,N/A
2024-05-27,Beyond Good and Evil,https://books.toscrape.com/beyond-good-and-evil_6/index.html,1,In stock,43.38,N/A,0,N/A
2024-05-27,Alice in Wonderland,https://books.toscrape.com/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html,1,In stock,55.53,N/A,0,N/A
2024-05-27,Ajin,https://books.toscrape.com/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html,4,In stock,57.06,N/A,0,N/A
2024-05-27,A Spy's Devotion,https://books.toscrape.com/a-spys-devotion-the-regency-spies-of-london-1_3/index.html,5,In stock,16.97,N/A,0,N/A
2024-05-27,1st to Die,https://books.toscrape.com/1st-to-die-womens-murder-club-1_2/index.html,1,In stock,53.98,N/A,0,N/A
2024-05-27,"1,000 Places to See Before You Die",https://books.toscrape.com/1000-places-to-see-before-you-die_1/index.html,5,In stock,26.08,N/A,0,N/A
